Colon	22.71917	-80.90583	CU	58	America/Havana
Colombia	20.98806	-77.42972	CU	68	America/Havana
Ciro Redondo	22.01222	-78.705	CU	50	America/Havana
Cifuentes	22.645	-80.04611	CU	72	America/Havana
Cienfuegos	22.14957	-80.44662	CU	18	America/Havana
Ciego de Avila	21.84	-78.76194	CU	49	America/Havana
Chambas	22.18736	-78.91569	CU	43	America/Havana
Cerro	23.10861	-82.37778	CU	26	America/Havana
Cauto Cristo	20.55639	-76.47444	CU	49	America/Havana
Cardenas	23.0375	-81.20472	CU	9	America/Havana
Campechuela	20.23417	-77.27889	CU	16	America/Havana
Camajuani	22.48333	-79.75	CU	81	America/Havana
Camaguey	21.38083	-77.91694	CU	102	America/Havana
Calimete	22.53166	-80.9045	CU	33	America/Havana
Caibarien	22.52056	-79.46694	CU	3	America/Havana
Cacocum	20.73668	-76.32646	CU	74	America/Havana
Cabaiguan	22.07889	-79.49917	CU	135	America/Havana
Bejucal	22.92861	-82.38861	CU	110	America/Havana
Bayamo	20.37917	-76.64333	CU	58	America/Havana
Bauta	22.98278	-82.54639	CU	69	America/Havana
Bartolome Maso	20.16303	-76.94443	CU	71	America/Havana
Baragua	21.6883	-78.63606	CU	8	America/Havana
Baracoa	20.34659	-74.49675	CU	15	America/Havana
Banes	20.9625	-75.71861	CU	46	America/Havana
Bahia Honda	22.90361	-83.15917	CU	20	America/Havana
Artemisa	22.81306	-82.76194	CU	46	America/Havana
Arroyo Naranjo	23.03611	-82.37167	CU	81	America/Havana
Amancio	20.8225	-77.57861	CU	33	America/Havana
Alquizar	22.80583	-82.58417	CU	21	America/Havana
Alamar	23.15833	-82.27694	CU	37	America/Havana
Aguada de Pasajeros	22.37925	-80.84898	CU	27	America/Havana
Abreus	22.2775	-80.5675	CU	21	America/Havana
Habana del Este	23.15917	-82.33056	CU	19	America/Havana
Centro Habana	23.13833	-82.36417	CU	19	America/Havana
La Habana Vieja	23.13028	-82.35306	CU	11	America/Havana
Baguanos	20.75167	-76.02694	CU	84	America/Havana
Jimaguayu	21.24278	-77.82778	CU	116	America/Havana
Arroyo Naranjo	23.0144	-82.3031	CU	88	America/Havana
Boyeros	23.0072	-82.4017	CU	66	America/Havana
Diez de Octubre	23.0881	-82.3597	CU	63	America/Havana
Santa Maria	16.6	-22.9	CV	3	Atlantic/Cape_Verde
Praia	14.93152	-23.51254	CV	18	Atlantic/Cape_Verde
Mindelo	16.89014	-24.98042	CV	44	Atlantic/Cape_Verde
Cova Figueira	14.89054	-24.29343	CV	480	Atlantic/Cape_Verde
Willemstad	12.1084	-68.93354	CW	1	America/Curacao
Flying Fish Cove	-10.42172	105.67912	CX	135	Indian/Christmas
Protaras	35.0125	34.05833	CY	9	Asia/Nicosia
Paphos	34.76667	32.41667	CY	28	Asia/Nicosia
Nicosia	35.16667	33.36667	CY	149	Asia/Nicosia
Limassol	34.675	33.03333	CY	14	Asia/Nicosia
Larnaca	34.91667	33.62917	CY	13	Asia/Nicosia
Kyrenia	35.34167	33.31667	CY	5	Asia/Nicosia
Famagusta	35.125	33.95	CY	1	Asia/Nicosia
Dvur Kralove nad Labem	50.43172	15.81402	CZ	300	Europe/Prague
Znojmo	48.8555	16.0488	CZ	294	Europe/Prague
Zlin	49.22645	17.67065	CZ	229	Europe/Prague
Zd'ar nad Sazavou Druhy	49.58726	15.93216	CZ	578	Europe/Prague
Zd'ar nad Sazavou	49.56263	15.93924	CZ	580	Europe/Prague
Zatec	50.32717	13.54577	CZ	243	Europe/Prague
Vyskov	49.27747	16.99897	CZ	254	Europe/Prague
Vsetin	49.33871	17.99619	CZ	346	Europe/Prague
Varnsdorf	50.91154	14.61824	CZ	339	Europe/Prague
Valasske Mezirici	49.47181	17.97113	CZ	311	Europe/Prague
Usti nad Orlici	49.97387	16.39361	CZ	346	Europe/Prague
Usti nad Labem	50.6607	14.03227	CZ	150	Europe/Prague
Uhersky Brod	49.02513	17.64715	CZ	244	Europe/Prague
Uherske Hradiste	49.06975	17.45969	CZ	182	Europe/Prague
Trutnov	50.56101	15.9127	CZ	431	Europe/Prague
Trinec	49.67763	18.67078	CZ	312	Europe/Prague
Trebic	49.21492	15.88166	CZ	405	Europe/Prague
Teplice	50.6404	13.82451	CZ	229	Europe/Prague
Tabor	49.41441	14.6578	CZ	456	Europe/Prague
Svitavy	49.75594	16.46829	CZ	442	Europe/Prague
Sumperk	49.96528	16.97061	CZ	336	Europe/Prague
Strakonice	49.26141	13.90237	CZ	403	Europe/Prague
Stary Bohumin	49.9169	18.33619	CZ	200	Europe/Prague
Sokolov	50.1813	12.6401	CZ	402	Europe/Prague
Slany	50.23046	14.08693	CZ	282	Europe/Prague
Roznov pod Radhostem	49.45853	18.14302	CZ	378	Europe/Prague
Rakovnik	50.1037	13.7334	CZ	322	Europe/Prague
Prostejov	49.47188	17.11184	CZ	227	Europe/Prague
Prosek	50.11525	14.50685	CZ	249	Europe/Prague
Pribram	49.68988	14.01043	CZ	510	Europe/Prague
Prerov	49.45511	17.4509	CZ	221	Europe/Prague
Prague	50.08804	14.42076	CZ	202	Europe/Prague
Plzen	49.74747	13.37759	CZ	316	Europe/Prague
Pisek	49.3088	14.1475	CZ	374	Europe/Prague
Pelhrimov	49.43134	15.22336	CZ	496	Europe/Prague
Pardubice	50.04075	15.77659	CZ	227	Europe/Prague
Otrokovice	49.21667	17.51667	CZ	183	Europe/Prague
Otrokovice	49.20934	17.53944	CZ	196	Europe/Prague
Ostrov	50.30592	12.93907	CZ	403	Europe/Prague
Ostrava	49.83465	18.28204	CZ	211	Europe/Prague
Orlova	49.84527	18.43011	CZ	226	Europe/Prague
Opava	49.93866	17.90257	CZ	262	Europe/Prague
Olomouc	49.59552	17.25175	CZ	223	Europe/Prague
Novy Jicin	49.59438	18.01028	CZ	287	Europe/Prague
Neratovice	50.25926	14.51759	CZ	170	Europe/Prague
Nachod	50.4167	16.16289	CZ	350	Europe/Prague
Most	50.50301	13.63617	CZ	282	Europe/Prague
Modrany	50.01116	14.4096	CZ	231	Europe/Prague
Mlada Boleslav	50.41135	14.90318	CZ	241	Europe/Prague
Melnik	50.3505	14.47411	CZ	219	Europe/Prague
Louny	50.35699	13.79667	CZ	204	Europe/Prague
Litvinov	50.6042	13.61812	CZ	342	Europe/Prague
Litomerice	50.53348	14.1318	CZ	167	Europe/Prague
Liberec	50.76711	15.05619	CZ	359	Europe/Prague
Liben	50.10819	14.47457	CZ	192	Europe/Prague
Letnany	50.13333	14.51667	CZ	276	Europe/Prague
Kutna Hora	49.94839	15.26816	CZ	255	Europe/Prague
Kromeriz	49.29785	17.39312	CZ	208	Europe/Prague
Krnov	50.08967	17.70385	CZ	320	Europe/Prague
Kralupy nad Vltavou	50.24107	14.31149	CZ	179	Europe/Prague
Koprivnice	49.59947	18.1448	CZ	321	Europe/Prague
Kolin	50.02814	15.20057	CZ	215	Europe/Prague
Klatovy	49.39552	13.29505	CZ	416	Europe/Prague
Klasterec nad Ohri	50.38445	13.17128	CZ	316	Europe/Prague
Kladno	50.14734	14.10285	CZ	390	Europe/Prague
Karvina	49.854	18.54169	CZ	238	Europe/Prague
Karlovy Vary	50.23271	12.87117	CZ	374	Europe/Prague
Kadan	50.38333	13.26667	CZ	302	Europe/Prague
Kadan	50.37598	13.27131	CZ	301	Europe/Prague
Jirkov	50.49979	13.44769	CZ	306	Europe/Prague
Jindrichuv Hradec	49.14404	15.00301	CZ	480	Europe/Prague
Jihlava	49.3961	15.59124	CZ	523	Europe/Prague
Jicin	50.43723	15.35162	CZ	288	Europe/Prague
Jablonec nad Nisou	50.72431	15.17108	CZ	518	Europe/Prague
Hranice	49.54796	17.73469	CZ	261	Europe/Prague
Hradec Kralove	50.20923	15.83277	CZ	250	Europe/Prague
Hodonin	48.84893	17.13244	CZ	163	Europe/Prague
Havlickuv Brod	49.60785	15.58069	CZ	424	Europe/Prague
Havirov	49.77984	18.43688	CZ	278	Europe/Prague
Frydek-Mistek	49.68333	18.35	CZ	283	Europe/Prague
Decin	50.78215	14.21478	CZ	138	Europe/Prague
Chrudim	49.95109	15.79558	CZ	274	Europe/Prague
Chomutov	50.46048	13.41779	CZ	341	Europe/Prague
Cheb	50.07963	12.37392	CZ	445	Europe/Prague
Cesky Tesin	49.74613	18.62613	CZ	275	Europe/Prague
Ceske Budejovice	48.97447	14.47434	CZ	390	Europe/Prague
Ceska Trebova	49.90436	16.44413	CZ	370	Europe/Prague
Ceska Lipa	50.68551	14.53764	CZ	263	Europe/Prague
Bruntal	49.98844	17.4647	CZ	550	Europe/Prague
Brno	49.19522	16.60796	CZ	226	Europe/Prague
Breclav	48.75897	16.88203	CZ	161	Europe/Prague
Branik	50.03597	14.41235	CZ	199	Europe/Prague
Brandys nad Labem-Stara Boleslav	50.18709	14.66326	CZ	186	Europe/Prague
Bohumin	49.90411	18.35755	CZ	203	Europe/Prague
Blansko	49.36304	16.64446	CZ	278	Europe/Prague
Bilina Kyselka	50.55	13.76667	CZ	216	Europe/Prague
Bilina	50.54854	13.77535	CZ	204	Europe/Prague
Beroun	49.96382	14.072	CZ	228	Europe/Prague
Benesov	49.78162	14.68697	CZ	357	Europe/Prague
Cerny Most	50.10475	14.57974	CZ	252	Europe/Prague
Zwickau	50.72724	12.48839	DE	267	Europe/Berlin
Zweibrucken	49.24686	7.36977	DE	242	Europe/Berlin
Zulpich	50.69447	6.65414	DE	174	Europe/Berlin
Zossen	52.216	13.44909	DE	41	Europe/Berlin
Zittau	50.89772	14.80764	DE	253	Europe/Berlin
Zirndorf	49.4424	10.95414	DE	309	Europe/Berlin
Zerbst	51.9662	12.08517	DE	67	Europe/Berlin
Zeitz	51.04962	12.1369	DE	191	Europe/Berlin
Zehlendorf Bezirk	52.43333	13.25	DE	46	Europe/Berlin
Xanten	51.65877	6.45297	DE	24	Europe/Berlin
Wurzen	51.3707	12.73938	DE	126	Europe/Berlin
Wuerzburg	49.79391	9.95121	DE	209	Europe/Berlin
Wurselen	50.81809	6.1347	DE	190	Europe/Berlin
Wuppertal	51.27027	7.16755	DE	189	Europe/Berlin
Wunstorf	52.42376	9.43585	DE	47	Europe/Berlin
Wulfrath	51.28195	7.03821	DE	189	Europe/Berlin
Worth am Rhein	49.04888	8.25959	DE	116	Europe/Berlin
Worms	49.63278	8.35916	DE	104	Europe/Berlin
Wolfsburg	52.42452	10.7815	DE	62	Europe/Berlin
Wolfratshausen	47.91289	11.42166	DE	578	Europe/Berlin
Wolfenbuettel	52.16442	10.54095	DE	80	Europe/Berlin
Wolfen	51.66122	12.26873	DE	90	Europe/Berlin
Witzenhausen	51.34103	9.8554	DE	151	Europe/Berlin
Wittstock	53.16118	12.48287	DE	66	Europe/Berlin
Wittmund	53.57674	7.77839	DE	4	Europe/Berlin
Wittlich	49.98596	6.89308	DE	178	Europe/Berlin
Wittenberge	53.00543	11.75032	DE	23	Europe/Berlin
Wittenau	52.59319	13.32127	DE	41	Europe/Berlin
Witten	51.44362	7.35258	DE	119	Europe/Berlin
Wismar	53.89314	11.45286	DE	1	Europe/Berlin
Wipperfurth	51.1161	7.39865	DE	290	Europe/Berlin
Winterhude	53.6	10	DE	22	Europe/Berlin
Winsen	53.35753	10.21282	DE	6	Europe/Berlin
Winnenden	48.87563	9.39819	DE	293	Europe/Berlin
Wilnsdorf	50.81667	8.1	DE	396	Europe/Berlin
Wilmersdorf Bezirk	52.48333	13.31667	DE	39	Europe/Berlin
Willich	51.26371	6.54734	DE	43	Europe/Berlin
Wilhelmstadt	52.52462	13.17707	DE	33	Europe/Berlin
Wilhelmshaven	53.52998	8.11253	DE	3	Europe/Berlin
Wildeshausen	52.89446	8.43375	DE	27	Europe/Berlin
Wiesloch	49.29504	8.69846	DE	134	Europe/Berlin
Wiesbaden	50.08258	8.24932	DE	128	Europe/Berlin
Wiehl	50.9495	7.55062	DE	197	Europe/Berlin
Wetzlar	50.56109	8.50495	DE	169	Europe/Berlin
Wetter (Ruhr)	51.38747	7.39277	DE	126	Europe/Berlin
Westerstede	53.25682	7.92737	DE	8	Europe/Berlin
Westend	52.51708	13.27636	DE	60	Europe/Berlin
Wesseling	50.82709	6.9747	DE	50	Europe/Berlin
Wesel	51.6669	6.62037	DE	23	Europe/Berlin
Wertheim	49.759	9.50852	DE	174	Europe/Berlin
Wernigerode	51.83652	10.78216	DE	237	Europe/Berlin
Werne	51.66446	7.63421	DE	60	Europe/Berlin
Wermelskirchen	51.1397	7.21583	DE	302	Europe/Berlin
Werl	51.55493	7.91403	DE	92	Europe/Berlin
Werdohl	51.26011	7.76608	DE	201	Europe/Berlin
Werder	52.37874	12.934	DE	33	Europe/Berlin
Werdau	50.73604	12.37534	DE	274	Europe/Berlin
Wendlingen am Neckar	48.67124	9.37632	DE	268	Europe/Berlin
Wenden	50.96667	7.86667	DE	405	Europe/Berlin
Wendelstein	49.3523	11.15069	DE	342	Europe/Berlin
Weiterstadt	49.9039	8.58874	DE	109	Europe/Berlin
Weisswasser	51.50403	14.64017	DE	139	Europe/Berlin
Weissenfels	51.20148	11.96843	DE	102	Europe/Berlin
Weissenburg in Bayern	49.03095	10.97221	DE	428	Europe/Berlin
Weinstadt-Endersbach	48.81311	9.36387	DE	235	Europe/Berlin
Weinheim	49.54887	8.66697	DE	118	Europe/Berlin
Weingarten	47.81009	9.63863	DE	461	Europe/Berlin
Weimar	50.9803	11.32903	DE	220	Europe/Berlin
Weilheim	47.84147	11.15484	DE	573	Europe/Berlin
Weilerswist	50.76667	6.83333	DE	112	Europe/Berlin
Weil der Stadt	48.74953	8.87176	DE	397	Europe/Berlin
Weil am Rhein	47.59331	7.62082	DE	277	Europe/Berlin
Weiden	49.67682	12.15613	DE	397	Europe/Berlin
Weissensee	52.55632	13.46649	DE	53	Europe/Berlin
Wegberg	51.14221	6.28436	DE	67	Europe/Berlin
Weener	53.16332	7.35052	DE	5	Europe/Berlin
Wedel	53.58374	9.69835	DE	11	Europe/Berlin
Wedding Bezirk	52.55	13.36667	DE	41	Europe/Berlin
Wassenberg	51.10009	6.15484	DE	48	Europe/Berlin
Warstein	51.44488	8.34851	DE	346	Europe/Berlin
Warendorf	51.95109	7.98756	DE	58	Europe/Berlin
Waren	53.5204	12.67985	DE	66	Europe/Berlin
Wardenburg	53.06667	8.2	DE	7	Europe/Berlin
Warburg	51.49011	9.14641	DE	200	Europe/Berlin
Wangen im Allgau	47.6895	9.83247	DE	572	Europe/Berlin
Wandlitz	52.74196	13.45799	DE	66	Europe/Berlin
Waltrop	51.62125	7.40238	DE	71	Europe/Berlin
Walsrode	52.86147	9.5926	DE	37	Europe/Berlin
Wallenhorst	52.35	8.01667	DE	96	Europe/Berlin
Waldshut-Tiengen	47.62323	8.21717	DE	341	Europe/Berlin
Waldkraiburg	48.20854	12.39893	DE	439	Europe/Berlin
Waldkirch	48.09585	7.96371	DE	266	Europe/Berlin
Waldbrol	50.87576	7.61688	DE	278	Europe/Berlin
Waiblingen	48.83241	9.31641	DE	233	Europe/Berlin
Waghausel	49.24991	8.51257	DE	106	Europe/Berlin
Wadgassen	49.26667	6.78333	DE	230	Europe/Berlin
Wadern	49.54122	6.88774	DE	296	Europe/Berlin
Wachtberg	50.63333	7.1	DE	194	Europe/Berlin
Vreden	52.03792	6.828	DE	41	Europe/Berlin
Volklingen	49.25162	6.85873	DE	197	Europe/Berlin
Voerde	51.59703	6.6863	DE	27	Europe/Berlin
Vlotho	52.1653	8.85996	DE	68	Europe/Berlin
Vilshofen	48.62695	13.19222	DE	319	Europe/Berlin
Villingen-Schwenningen	48.06226	8.49358	DE	757	Europe/Berlin
Viersen	51.25435	6.39441	DE	44	Europe/Berlin
Viernheim	49.54033	8.5782	DE	103	Europe/Berlin
Versmold	52.04009	8.15272	DE	70	Europe/Berlin
Verl	51.88333	8.51667	DE	94	Europe/Berlin
Verden	52.92342	9.23491	DE	24	Europe/Berlin
Velbert	51.33536	7.04348	DE	245	Europe/Berlin
Vechta	52.72632	8.28598	DE	36	Europe/Berlin
Vechelde	52.26038	10.36491	DE	82	Europe/Berlin
Vaterstetten	48.10537	11.76825	DE	547	Europe/Berlin
Varel	53.39693	8.13621	DE	9	Europe/Berlin
Vaihingen an der Enz	48.93563	8.96045	DE	237	Europe/Berlin
Uetersen	53.68769	9.66394	DE	9	Europe/Berlin
Uslar	51.6569	9.63501	DE	167	Europe/Berlin
Unterschleissheim	48.28038	11.57684	DE	472	Europe/Berlin
Unterhaching	48.06598	11.61564	DE	562	Europe/Berlin
Unterkrozingen	47.91933	7.69045	DE	224	Europe/Berlin
Unna	51.53794	7.68969	DE	103	Europe/Berlin
Ulm	48.39841	9.99155	DE	480	Europe/Berlin
Uelzen	52.96572	10.56111	DE	42	Europe/Berlin
Uberlingen	47.76977	9.17136	DE	431	Europe/Berlin
Ubach-Palenberg	50.93333	6.11667	DE	111	Europe/Berlin
Tuttlingen	47.98464	8.8177	DE	646	Europe/Berlin
Tuebingen	48.52266	9.05222	DE	333	Europe/Berlin
Trossingen	48.07667	8.64409	DE	687	Europe/Berlin
Troisdorf	50.80901	7.14968	DE	55	Europe/Berlin
Trier	49.75565	6.63935	DE	141	Europe/Berlin
Traunstein	47.86825	12.64335	DE	597	Europe/Berlin
Traunreut	47.96269	12.59231	DE	552	Europe/Berlin
Torgau	51.56016	12.99617	DE	89	Europe/Berlin
Tonisvorst	51.32092	6.49412	DE	42	Europe/Berlin
Tettnang	47.66857	9.59132	DE	467	Europe/Berlin
Templin	53.11865	13.5022	DE	61	Europe/Berlin
Tempelhof Bezirk	52.46667	13.4	DE	47	Europe/Berlin
Teltow	52.4031	13.26014	DE	39	Europe/Berlin
Telgte	51.97995	7.78293	DE	55	Europe/Berlin
Tegel	52.57601	13.29389	DE	36	Europe/Berlin
Taunusstein	50.14993	8.15206	DE	381	Europe/Berlin
Taufkirchen	48.0486	11.61701	DE	561	Europe/Berlin
Syke	52.91345	8.82209	DE	22	Europe/Berlin
Sundern	51.3281	8.00369	DE	257	Europe/Berlin
Sulzbach-Rosenberg	49.50126	11.74598	DE	399	Europe/Berlin
Sulzbach	49.29882	7.05696	DE	248	Europe/Berlin
Suhl	50.60911	10.69401	DE	442	Europe/Berlin
Stuttgart	48.78232	9.17702	DE	252	Europe/Berlin
Stuhr	53.03333	8.75	DE	3	Europe/Berlin
Strausberg	52.57859	13.88741	DE	67	Europe/Berlin
Straubing	48.88126	12.57385	DE	333	Europe/Berlin
Stralsund	54.30911	13.0818	DE	4	Europe/Berlin
Straelen	51.4419	6.26639	DE	46	Europe/Berlin
Stolberg	50.77368	6.22595	DE	185	Europe/Berlin
Stockelsdorf	53.8922	10.64713	DE	28	Europe/Berlin
Stockach	47.85105	9.0091	DE	474	Europe/Berlin
Stendal	52.6069	11.85867	DE	34	Europe/Berlin
Stellingen	53.5922	9.9287	DE	23	Europe/Berlin
Steinhagen	52	8.4	DE	96	Europe/Berlin
Steinfurt	52.15045	7.33664	DE	59	Europe/Berlin
Steilshoop	53.61028	10.05917	DE	30	Europe/Berlin
Steglitz Bezirk	52.45606	13.332	DE	51	Europe/Berlin
Stassfurt	51.85186	11.58508	DE	67	Europe/Berlin
Starnberg	48.00193	11.34416	DE	592	Europe/Berlin
Stadtlohn	51.99399	6.91918	DE	49	Europe/Berlin
Stadthagen	52.32333	9.20311	DE	77	Europe/Berlin
Stadtallendorf	50.82261	9.01294	DE	241	Europe/Berlin
Stade	53.59337	9.47629	DE	15	Europe/Berlin
Staaken	52.53661	13.15056	DE	31	Europe/Berlin
Sprockhovel	51.34669	7.24343	DE	228	Europe/Berlin
Springe	52.20845	9.55416	DE	110	Europe/Berlin
Speyer	49.32083	8.43111	DE	111	Europe/Berlin
Spenge	52.14021	8.48475	DE	90	Europe/Berlin
Sonthofen	47.51821	10.28262	DE	746	Europe/Berlin
Sonneberg	50.3592	11.17463	DE	398	Europe/Berlin
Sondershausen	51.36973	10.87011	DE	192	Europe/Berlin
Soemmerda	51.15914	11.11524	DE	140	Europe/Berlin
Soltau	52.98638	9.84338	DE	62	Europe/Berlin
Solingen	51.17343	7.0845	DE	229	Europe/Berlin
Soest	51.57558	8.10619	DE	95	Europe/Berlin
Sinzig	50.54384	7.24639	DE	78	Europe/Berlin
Sinsheim	49.2529	8.87867	DE	162	Europe/Berlin
Singen	47.75935	8.8403	DE	436	Europe/Berlin
Sindelfingen	48.7	9.01667	DE	468	Europe/Berlin
Simmerath	50.6	6.3	DE	536	Europe/Berlin
Sigmaringen	48.08829	9.23033	DE	592	Europe/Berlin
Siegen	50.87482	8.02431	DE	272	Europe/Berlin
Siegburg	50.80019	7.20769	DE	71	Europe/Berlin
Senftenberg	51.52517	14.00164	DE	104	Europe/Berlin
Senden	51.85	7.5	DE	62	Europe/Berlin
Senden	48.32441	10.04442	DE	487	Europe/Berlin
Selm	51.69689	7.46809	DE	57	Europe/Berlin
Seligenstadt	50.0432	8.97394	DE	112	Europe/Berlin
Selb	50.17058	12.13054	DE	546	Europe/Berlin
Sehnde	52.31394	9.9682	DE	66	Europe/Berlin
Seevetal	53.4	9.96667	DE	45	Europe/Berlin
Seesen	51.89096	10.17847	DE	214	Europe/Berlin
Seelze	52.39635	9.59727	DE	50	Europe/Berlin
Schwetzingen	49.38217	8.5823	DE	101	Europe/Berlin
Schwerte	51.44387	7.5675	DE	124	Europe/Berlin
Schwerin	53.62937	11.41316	DE	48	Europe/Berlin
Schwelm	51.28635	7.29388	DE	229	Europe/Berlin
Schweinfurt	50.04937	10.22175	DE	230	Europe/Berlin
Schwedt (Oder)	53.05963	14.28154	DE	2	Europe/Berlin
Schwarzenberg	50.53791	12.78522	DE	467	Europe/Berlin
Schwanewede	53.23333	8.6	DE	12	Europe/Berlin
Schwandorf in Bayern	49.32534	12.1098	DE	363	Europe/Berlin
Schwalmtal	51.21667	6.26667	DE	62	Europe/Berlin
Schwalmstadt	50.93333	9.21667	DE	235	Europe/Berlin
Schwalbach	49.3	6.81667	DE	210	Europe/Berlin
Schwaebisch Hall	49.11127	9.73908	DE	322	Europe/Berlin
Schwabisch Gmund	48.79947	9.79809	DE	325	Europe/Berlin
Schwabach	49.33047	11.02346	DE	328	Europe/Berlin
Schrobenhausen	48.56067	11.26071	DE	414	Europe/Berlin
Schramberg	48.22399	8.38583	DE	436	Europe/Berlin
Schortens	53.53333	7.95	DE	6	Europe/Berlin
Schorndorf	48.80537	9.52721	DE	259	Europe/Berlin
Schopfheim	47.65105	7.82089	DE	376	Europe/Berlin
Schoneberg Bezirk	52.46667	13.35	DE	47	Europe/Berlin
Schonebeck	52.01682	11.7307	DE	53	Europe/Berlin
Schneverdingen	53.11685	9.79524	DE	97	Europe/Berlin
Schneeberg	50.59465	12.64139	DE	469	Europe/Berlin
Schmelz	49.43333	6.85	DE	218	Europe/Berlin
Schmargendorf	52.47517	13.29071	DE	47	Europe/Berlin
Schmallenberg	51.15473	8.28505	DE	411	Europe/Berlin
Schmalkalden	50.72136	10.44386	DE	291	Europe/Berlin
Schluchtern	50.34891	9.52532	DE	211	Europe/Berlin
Schleswig	54.52156	9.5586	DE	28	Europe/Berlin
Schkeuditz	51.39678	12.22141	DE	110	Europe/Berlin
Schiffweiler	49.36667	7.13333	DE	295	Europe/Berlin
Schifferstadt	49.38417	8.3775	DE	104	Europe/Berlin
Schenefeld	53.60278	9.82333	DE	17	Europe/Berlin
Saulgau	48.01676	9.50064	DE	590	Europe/Berlin
Sasel	53.65385	10.11184	DE	34	Europe/Berlin
Sarstedt	52.23495	9.85411	DE	65	Europe/Berlin
Sankt Wendel	49.46633	7.16814	DE	280	Europe/Berlin
Sankt Ingbert	49.27697	7.11672	DE	230	Europe/Berlin
Sankt Augustin	50.77538	7.197	DE	69	Europe/Berlin
Sangerhausen	51.47221	11.29533	DE	154	Europe/Berlin
Salzwedel	52.85435	11.1525	DE	24	Europe/Berlin
Salzkotten	51.6717	8.60092	DE	99	Europe/Berlin
Saarlouis	49.31366	6.75154	DE	183	Europe/Berlin
Saarbrucken	49.2354	6.98165	DE	193	Europe/Berlin
Saalfeld	50.64826	11.36536	DE	230	Europe/Berlin
Russelsheim	49.98955	8.42251	DE	89	Europe/Berlin
Rummelsburg	52.50146	13.4934	DE	40	Europe/Berlin
Rudow	52.42407	13.48529	DE	38	Europe/Berlin
Rudolstadt	50.72043	11.34046	DE	197	Europe/Berlin
Rottweil	48.16783	8.62719	DE	605	Europe/Berlin
Rottenburg	48.47629	8.93528	DE	349	Europe/Berlin
Roth	49.24762	11.09111	DE	334	Europe/Berlin
Rotenburg	53.11125	9.41082	DE	20	Europe/Berlin
Rostock	54.0887	12.14049	DE	18	Europe/Berlin
Rosrath	50.89559	7.18175	DE	89	Europe/Berlin
Rosenheim	47.85637	12.12247	DE	448	Europe/Berlin
Ronnenberg	52.31939	9.65544	DE	69	Europe/Berlin
Rinteln	52.18604	9.07917	DE	60	Europe/Berlin
Rietberg	51.80924	8.42841	DE	80	Europe/Berlin
Riesa	51.30776	13.29168	DE	111	Europe/Berlin
Riegelsberg	49.3	6.93333	DE	318	Europe/Berlin
Ribnitz-Damgarten	54.2422	12.45666	DE	6	Europe/Berlin
Rheinfelden (Baden)	47.56013	7.78715	DE	279	Europe/Berlin
Rheine	52.28509	7.44055	DE	41	Europe/Berlin
Rheinberg	51.54649	6.59524	DE	25	Europe/Berlin
Rheinbach	50.62562	6.94911	DE	182	Europe/Berlin
Rhede	51.83537	6.69602	DE	31	Europe/Berlin
Rheda-Wiedenbruck	51.84967	8.30017	DE	72	Europe/Berlin
Reutlingen	48.49144	9.20427	DE	374	Europe/Berlin
Renningen	48.76974	8.93871	DE	408	Europe/Berlin
Rendsburg	54.30663	9.66313	DE	4	Europe/Berlin
Remscheid	51.17983	7.1925	DE	351	Europe/Berlin
Remagen	50.57879	7.22703	DE	65	Europe/Berlin
Berlin Reinickendorf	52.56667	13.33333	DE	42	Europe/Berlin
Reinheim	49.82923	8.83572	DE	169	Europe/Berlin
Reinbek	53.51703	10.2488	DE	42	Europe/Berlin
Reichenbach/Vogtland	50.62279	12.30344	DE	381	Europe/Berlin
Regensburg	49.03451	12.11923	DE	342	Europe/Berlin
Rees	51.76263	6.39778	DE	21	Europe/Berlin
Recklinghausen	51.61379	7.19738	DE	80	Europe/Berlin
Ravensburg	47.78198	9.61062	DE	447	Europe/Berlin
Ratingen	51.29724	6.84929	DE	64	Europe/Berlin
Rathenow	52.60659	12.33696	DE	31	Europe/Berlin
Ratekau	53.95	10.73333	DE	17	Europe/Berlin
Rastede	53.25	8.2	DE	18	Europe/Berlin
Rastatt	48.85851	8.20964	DE	126	Europe/Berlin
Rahden	52.43367	8.61263	DE	48	Europe/Berlin
Radolfzell am Bodensee	47.74194	8.97098	DE	403	Europe/Berlin
Radevormwald	51.20218	7.36027	DE	373	Europe/Berlin
Radebeul	51.10654	13.66047	DE	120	Europe/Berlin
Radeberg	51.11112	13.91199	DE	241	Europe/Berlin
Quickborn	53.72831	9.90934	DE	29	Europe/Berlin
Quedlinburg	51.78843	11.15006	DE	123	Europe/Berlin
Puttlingen	49.2855	6.88723	DE	227	Europe/Berlin
Pulheim	50.99965	6.80632	DE	47	Europe/Berlin
Puchheim	48.15	11.35	DE	527	Europe/Berlin
Prenzlauer Berg Bezirk	52.53878	13.42443	DE	54	Europe/Berlin
Prenzlau	53.31625	13.86261	DE	32	Europe/Berlin
Preetz	54.2354	10.27795	DE	31	Europe/Berlin
Potsdam	52.39886	13.06566	DE	34	Europe/Berlin
Porta Westfalica	52.23779	8.91901	DE	61	Europe/Berlin
Poppenbuettel	53.65917	10.08472	DE	24	Europe/Berlin
Plettenberg	51.20949	7.8726	DE	230	Europe/Berlin
Plauen	50.4973	12.13782	DE	361	Europe/Berlin
